flipped,year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
False,2016,MISSOURI,MO,29,43,34,US HOUSE,6,gen,,False,SAM GRAVES,REPUBLICAN,False,TOTAL,238388,350444,False,20201202,False
False,2016,MISSOURI,MO,29,43,34,US HOUSE,7,gen,,False,BILLY LONG,REPUBLICAN,False,TOTAL,228692,338607,False,20201202,False
False,2016,MISSOURI,MO,29,43,34,US HOUSE,8,gen,,False,JASON SMITH,REPUBLICAN,False,TOTAL,229792,308871,False,20201202,False
False,2016,MONTANA,MT,30,81,64,US HOUSE,0,gen,,False,RYAN K. ZINKE,REPUBLICAN,False,TOTAL,285358,507831,False,20201202,False
False,2016,NEBRASKA,NE,31,46,35,US HOUSE,1,gen,,False,JEFF FORTENBERRY,REPUBLICAN,False,TOTAL,189771,273238,False,20201202,False
True,2016,NEBRASKA,NE,31,46,35,US HOUSE,2,gen,,False,DON BACON,REPUBLICAN,False,TOTAL,141066,288308,False,20201202,False
False,2016,NEBRASKA,NE,31,46,35,US HOUSE,3,gen,,False,ADRIAN SMITH,REPUBLICAN,False,TOTAL,226720,226720,False,20201202,False
False,2016,NEVADA,NV,32,88,65,US HOUSE,1,gen,,False,DINA TITUS,DEMOCRAT,False,TOTAL,116537,188352,False,20201202,False
False,2016,NEVADA,NV,32,88,65,US HOUSE,2,gen,,False,MARK E. AMODEI,REPUBLICAN,False,TOTAL,182676,313336,False,20201202,False
True,2016,NEVADA,NV,32,88,65,US HOUSE,3,gen,,False,JACKY ROSEN,DEMOCRAT,False,TOTAL,146869,310963,False,20201202,False
True,2016,NEVADA,NV,32,88,65,US HOUSE,4,gen,,False,RUBEN KIHUEN,DEMOCRAT,False,TOTAL,128985,265846,False,20201202,False
True,2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,,False,CAROL SHEA-PORTER,DEMOCRAT,False,TOTAL,162080,365984,False,20201202,False
False,2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,,False,ANN M. KUSTER,DEMOCRAT,False,TOTAL,174371,350509,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,1,gen,,False,DONALD NORCROSS,DEMOCRAT,False,TOTAL,183231,305473,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,2,gen,,False,FRANK A. LOBIONDO,REPUBLICAN,False,TOTAL,176338,297795,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,3,gen,,False,THOMAS MACARTHUR,REPUBLICAN,False,TOTAL,194596,328060,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,4,gen,,False,CHRISTOPHER H. SMITH,REPUBLICAN,False,TOTAL,211992,332684,False,20201202,False
True,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,5,gen,,False,JOSHUA S. GOTTHEIMER,DEMOCRAT,False,TOTAL,172587,337701,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,6,gen,,False,"FRANK PALLONE, JR.",DEMOCRAT,False,TOTAL,167895,263435,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,7,gen,,False,LEONARD LANCE,REPUBLICAN,False,TOTAL,185850,343635,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,8,gen,,False,ALBIO SIRES,DEMOCRAT,False,TOTAL,134733,174889,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,9,gen,,False,"BILL PASCRELL, JR.",DEMOCRAT,False,TOTAL,162642,233242,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,10,gen,,False,"DONALD M. PAYNE, JR.",DEMOCRAT,False,TOTAL,190856,222771,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,11,gen,,False,RODNEY P. FRELINGHUYSEN,REPUBLICAN,False,TOTAL,194299,334992,False,20201202,False
False,2016,NEW JERSEY,NJ,34,22,12,US HOUSE,12,gen,,False,BONNIE WATSON COLEMAN,DEMOCRAT,False,TOTAL,181430,288634,False,20201202,False
False,2016,NEW MEXICO,NM,35,85,66,US HOUSE,1,gen,,False,MICHELLE LUJAN GRISHAM,DEMOCRAT,False,TOTAL,181088,277967,False,20201202,False
False,2016,NEW MEXICO,NM,35,85,66,US HOUSE,2,gen,,False,STEVAN PEARCE,REPUBLICAN,False,TOTAL,143515,228817,False,20201202,False
False,2016,NEW MEXICO,NM,35,85,66,US HOUSE,3,gen,,False,BEN RAY LUJ_N,DEMOCRAT,False,TOTAL,170612,273342,False,20201202,False
False,2016,NEW YORK,NY,36,21,13,US HOUSE,1,gen,,False,LEE M. ZELDIN,REPUBLICAN,False,TOTAL,158409,341554,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,2,gen,,False,PETER T. KING,REPUBLICAN,False,TOTAL,157571,317552,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,3,gen,,False,THOMAS R. SUOZZI,DEMOCRAT,False,TOTAL,171775,350966,False,20201202,False
False,2016,NEW YORK,NY,36,21,13,US HOUSE,4,gen,,False,KATHLEEN M. RICE,DEMOCRAT,False,TOTAL,181861,343179,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,5,gen,,False,GREGORY W. MEEKS,DEMOCRAT,False,TOTAL,197852,249236,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,6,gen,,False,GRACE MENG,DEMOCRAT,False,TOTAL,131463,210378,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,7,gen,,False,NYDIA M. VEL_QUEZ,DEMOCRAT,False,TOTAL,165819,206983,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,8,gen,,False,HAKEEM S. JEFFRIES,DEMOCRAT,False,TOTAL,203235,257602,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,9,gen,,False,YVETTE D. CLARKE,DEMOCRAT,False,TOTAL,198886,256853,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,10,gen,,False,JERROLD NADLER,DEMOCRAT,False,TOTAL,180117,266516,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,11,gen,,False,DANIEL M. DONOVAN JR.,REPUBLICAN,False,TOTAL,122606,251718,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,12,gen,,False,CAROLYN B. MALONEY,DEMOCRAT,False,TOTAL,230153,312289,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,13,gen,,False,ADRIANO ESPAILLAT,DEMOCRAT,False,TOTAL,207194,255239,False,20201202,False
False,2016,NEW YORK,NY,36,21,13,US HOUSE,14,gen,,False,JOSEPH CROWLEY,DEMOCRAT,False,TOTAL,138367,197301,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,15,gen,,False,JOS_ E. SERRANO,DEMOCRAT,False,TOTAL,165688,193703,False,20201202,False
False,2016,NEW YORK,NY,36,21,13,US HOUSE,16,gen,,False,ELIOT L. ENGEL,DEMOCRAT,False,TOTAL,198811,287556,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,17,gen,,False,NITA M. LOWEY,DEMOCRAT,False,TOTAL,193819,325571,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,18,gen,,False,SEAN PATRICK MALONEY,DEMOCRAT,False,TOTAL,140951,319123,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,19,gen,,False,JOHN J. FASO,REPUBLICAN,False,TOTAL,135905,326588,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,20,gen,,False,PAUL TONKO,DEMOCRAT,False,TOTAL,188428,332499,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,21,gen,,False,ELISE M. STEFANIK,REPUBLICAN,False,TOTAL,152597,288611,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,22,gen,,False,CLAUDIA TENNEY,REPUBLICAN,False,TOTAL,113287,296086,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,23,gen,,False,TOM REED,REPUBLICAN,False,TOTAL,136964,296198,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,24,gen,,False,JOHN KATKO,REPUBLICAN,False,TOTAL,150330,315429,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,25,gen,,False,LOUISE MCINTOSH SLAUGHTER,DEMOCRAT,False,TOTAL,168660,336386,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,26,gen,,False,BRIAN HIGGINS,DEMOCRAT,False,TOTAL,195322,310819,False,20201202,True
False,2016,NEW YORK,NY,36,21,13,US HOUSE,27,gen,,False,CHRIS COLLINS,REPUBLICAN,False,TOTAL,175509,354426,False,20201202,True
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,,False,G. K. BUTTERFIELD,DEMOCRAT,False,TOTAL,240661,350699,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,,False,GEORGE HOLDING,REPUBLICAN,False,TOTAL,221485,390567,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,,False,WALTER B. JONES,REPUBLICAN,False,TOTAL,217531,323701,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,,False,DAVID E. PRICE,DEMOCRAT,False,TOTAL,279380,409541,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,,False,VIRGINIA FOXX,REPUBLICAN,False,TOTAL,207625,355512,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,,False,MARK WALKER,REPUBLICAN,False,TOTAL,207983,351150,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,,False,DAVID ROUZER,REPUBLICAN,False,TOTAL,211801,347706,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,,False,RICHARD HUDSON,REPUBLICAN,False,TOTAL,189863,323045,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,,False,ROBERT PITTENGER,REPUBLICAN,False,TOTAL,193452,332493,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,,False,PATRICK T. MCHENRY,REPUBLICAN,False,TOTAL,220825,349744,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,,False,MARK MEADOWS,REPUBLICAN,False,TOTAL,230405,359508,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,12,gen,,False,ALMA S. ADAMS,DEMOCRAT,False,TOTAL,234115,349300,False,20201202,False
False,2016,NORTH CAROLINA,NC,37,56,47,US HOUSE,13,gen,,False,TED BUDD,REPUBLICAN,False,TOTAL,199443,355492,False,20201202,False
False,2016,NORTH DAKOTA,ND,38,44,36,US HOUSE,0,gen,,False,KEVIN CRAMER,REPUBLICAN,False,TOTAL,233980,338459,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,1,gen,,False,STEVE CHABOT,REPUBLICAN,False,TOTAL,210014,354788,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,2,gen,,False,BRAD R. WENSTRUP,REPUBLICAN,False,TOTAL,221193,340279,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,3,gen,,False,JOYCE BEATTY,DEMOCRAT,False,TOTAL,199791,291351,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,4,gen,,False,JIM JORDAN,REPUBLICAN,False,TOTAL,210227,309208,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,5,gen,,False,ROBERT E. LATTA,REPUBLICAN,False,TOTAL,244599,344991,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,6,gen,,False,BILL JOHNSON,REPUBLICAN,False,TOTAL,213975,302755,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,7,gen,,False,BOB GIBBS,REPUBLICAN,False,TOTAL,198221,309553,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,8,gen,,False,WARREN DAVIDSON,REPUBLICAN,False,TOTAL,223833,325506,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,9,gen,,False,MARCY KAPTUR,DEMOCRAT,False,TOTAL,193966,282398,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,10,gen,,False,MICHAEL R. TURNER,REPUBLICAN,False,TOTAL,215724,336602,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,11,gen,,False,MARCIA L. FUDGE,DEMOCRAT,False,TOTAL,242917,302686,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,12,gen,,False,PATRICK J. TIBERI,REPUBLICAN,False,TOTAL,251266,377534,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,13,gen,,False,TIM RYAN,DEMOCRAT,False,TOTAL,208610,308004,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,14,gen,,False,DAVID P. JOYCE,REPUBLICAN,False,TOTAL,219191,350269,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,15,gen,,False,STEVE STIVERS,REPUBLICAN,False,TOTAL,222847,336807,False,20201202,False
False,2016,OHIO,OH,39,31,24,US HOUSE,16,gen,,False,JAMES B. RENACCI,REPUBLICAN,False,TOTAL,225794,345624,False,20201202,False
False,2016,OKLAHOMA,OK,40,73,53,US HOUSE,1,gen,,False,JIM BRIDENSTINE,REPUBLICAN,False,TOTAL,1,1,False,20201202,False
False,2016,OKLAHOMA,OK,40,73,53,US HOUSE,2,gen,,False,MARKWAYNE MULLIN,REPUBLICAN,False,TOTAL,189839,268870,False,20201202,False
False,2016,OKLAHOMA,OK,40,73,53,US HOUSE,3,gen,,False,FRANK D. LUCAS,REPUBLICAN,False,TOTAL,227525,290615,False,20201202,False
False,2016,OKLAHOMA,OK,40,73,53,US HOUSE,4,gen,,False,TOM COLE,REPUBLICAN,False,TOTAL,204143,293189,False,20201202,False
False,2016,OKLAHOMA,OK,40,73,53,US HOUSE,5,gen,,False,STEVE RUSSELL,REPUBLICAN,False,TOTAL,160184,280570,False,20201202,False
False,2016,OREGON,OR,41,92,72,US HOUSE,1,gen,,False,SUZANNE BONAMICI,DEMOCRAT,False,TOTAL,225391,378095,False,20201202,False
False,2016,OREGON,OR,41,92,72,US HOUSE,2,gen,,False,GREG WALDEN,REPUBLICAN,False,TOTAL,272952,380739,False,20201202,False
False,2016,OREGON,OR,41,92,72,US HOUSE,3,gen,,False,EARL BLUMENAUER,DEMOCRAT,False,TOTAL,274687,382355,False,20201202,False
False,2016,OREGON,OR,41,92,72,US HOUSE,4,gen,,False,PETER A. DEFAZIO,DEMOCRAT,False,TOTAL,220628,397568,False,20201202,False
False,2016,OREGON,OR,41,92,72,US HOUSE,5,gen,,False,KURT SCHRADER,DEMOCRAT,False,TOTAL,199505,373108,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,1,gen,,False,ROBERT A. BRADY,DEMOCRAT,False,TOTAL,245791,299010,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,2,gen,,False,DWIGHT EVANS,DEMOCRAT,False,TOTAL,322514,357645,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,3,gen,,False,MIKE KELLY,REPUBLICAN,False,TOTAL,244893,244893,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,4,gen,,False,SCOTT PERRY,REPUBLICAN,False,TOTAL,220628,334000,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,5,gen,,False,GLENN THOMPSON,REPUBLICAN,False,TOTAL,206761,307843,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,6,gen,,False,RYAN A. COSTELLO,REPUBLICAN,False,TOTAL,207469,362469,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,7,gen,,False,PATRICK MEEHAN,REPUBLICAN,False,TOTAL,225678,379502,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,8,gen,,False,BRIAN FITZPATRICK,REPUBLICAN,False,TOTAL,207263,380818,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,9,gen,,False,BILL SHUSTER,REPUBLICAN,False,TOTAL,186580,294565,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,10,gen,,False,TOM MARINO,REPUBLICAN,False,TOTAL,211282,301105,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,11,gen,,False,LOU BARLETTA,REPUBLICAN,False,TOTAL,199421,313221,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,12,gen,,False,KEITH J. ROTHFUS,REPUBLICAN,False,TOTAL,221851,359204,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,13,gen,,False,BRENDAN F. BOYLE,DEMOCRAT,False,TOTAL,239316,239316,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,14,gen,,False,MICHAEL F. DOYLE,DEMOCRAT,False,TOTAL,255293,343292,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,15,gen,,False,CHARLES W. DENT,REPUBLICAN,False,TOTAL,190618,326474,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,16,gen,,False,LLOYD K. SMUCKER,REPUBLICAN,False,TOTAL,168669,313773,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,17,gen,,False,MATT CARTWRIGHT,DEMOCRAT,False,TOTAL,157734,293164,False,20201202,False
False,2016,PENNSYLVANIA,PA,42,23,14,US HOUSE,18,gen,,False,TIM MURPHY,REPUBLICAN,False,TOTAL,293684,293684,False,20201202,False
False,2016,RHODE ISLAND,RI,44,15,5,US HOUSE,1,gen,,False,DAVID N. CICILLINE,DEMOCRAT,False,TOTAL,130534,202371,False,20201202,False
False,2016,RHODE ISLAND,RI,44,15,5,US HOUSE,2,gen,,False,JAMES R. LANGEVIN,DEMOCRAT,False,TOTAL,133108,229148,False,20201202,False
False,2016,SOUTH CAROLINA,SC,45,57,48,US HOUSE,1,gen,,False,MARK SANFORD,REPUBLICAN,False,TOTAL,190410,325170,False,20201202,False
False,2016,SOUTH CAROLINA,SC,45,57,48,US HOUSE,2,gen,,False,JOE WILSON,REPUBLICAN,False,TOTAL,183746,304996,False,20201202,False
False,2016,SOUTH CAROLINA,SC,45,57,48,US HOUSE,3,gen,,False,JEFF DUNCAN,REPUBLICAN,False,TOTAL,196325,269540,False,20201202,False
False,2016,SOUTH CAROLINA,SC,45,57,48,US HOUSE,4,gen,,False,TREY GOWDY,REPUBLICAN,False,TOTAL,198648,295670,False,20201202,False
False,2016,SOUTH CAROLINA,SC,45,57,48,US HOUSE,5,gen,,False,MICK MULVANEY,REPUBLICAN,False,TOTAL,161669,273006,False,20201202,False
False,2016,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,gen,,False,JAMES E. CLYBURN,DEMOCRAT,False,TOTAL,177947,253901,False,20201202,False
False,2016,SOUTH CAROLINA,SC,45,57,48,US HOUSE,7,gen,,False,TOM RICE,REPUBLICAN,False,TOTAL,176468,289463,False,20201202,False
False,2016,SOUTH DAKOTA,SD,46,45,37,US HOUSE,0,gen,,False,KRISTI L. NOEM,REPUBLICAN,False,TOTAL,237163,369973,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,,False,DAVID P. ROE,REPUBLICAN,False,TOTAL,198293,253025,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,,False,JOHN J. DUNCAN JR.,REPUBLICAN,False,TOTAL,212455,280856,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,,False,"CHARLES J. """"CHUCK"""" FLEISCHMANN",REPUBLICAN,False,TOTAL,176613,266006,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,,False,SCOTT DESJARLAIS,REPUBLICAN,False,TOTAL,165796,254937,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,,False,JIM COOPER,DEMOCRAT,False,TOTAL,171111,273544,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,,False,DIANE BLACK,REPUBLICAN,False,TOTAL,202234,284490,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,,False,MARSHA BLACKBURN,REPUBLICAN,False,TOTAL,200407,277513,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,,False,DAVID KUSTOFF,REPUBLICAN,False,TOTAL,194386,282733,False,20201202,False
False,2016,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,,False,STEVE COHEN,DEMOCRAT,False,TOTAL,171631,217957,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,1,gen,,False,LOUIE GOHMERT,REPUBLICAN,False,TOTAL,192434,260409,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,2,gen,,False,TED POE,REPUBLICAN,False,TOTAL,168692,278236,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,3,gen,,False,SAM JOHNSON,REPUBLICAN,False,TOTAL,193684,316467,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,4,gen,,False,JOHN RATCLIFFE,REPUBLICAN,False,TOTAL,216643,246220,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,5,gen,,False,JEB HENSARLING,REPUBLICAN,False,TOTAL,155469,192875,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,6,gen,,False,JOE BARTON,REPUBLICAN,False,TOTAL,159444,273296,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,7,gen,,False,JOHN ABNEY CULBERSON,REPUBLICAN,False,TOTAL,143542,255533,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,8,gen,,False,KEVIN BRADY,REPUBLICAN,False,TOTAL,236379,236379,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,9,gen,,False,AL GREEN,DEMOCRAT,False,TOTAL,152032,188523,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,10,gen,,False,MICHAEL T. MCCAUL,REPUBLICAN,False,TOTAL,179221,312600,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,11,gen,,False,K. MICHAEL CONAWAY,REPUBLICAN,False,TOTAL,201871,225548,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,12,gen,,False,KAY GRANGER,REPUBLICAN,False,TOTAL,196482,283115,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,13,gen,,False,MAC THORNBERRY,REPUBLICAN,False,TOTAL,199050,221242,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,14,gen,,False,RANDY K. WEBER SR.,REPUBLICAN,False,TOTAL,160631,259685,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,15,gen,,False,VICENTE GONZALEZ,DEMOCRAT,False,TOTAL,101712,177479,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,16,gen,,False,BETO O'ROURKE,DEMOCRAT,False,TOTAL,150228,175229,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,17,gen,,False,BILL FLORES,REPUBLICAN,False,TOTAL,149417,245728,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,18,gen,,False,SHEILA JACKSON LEE,DEMOCRAT,False,TOTAL,150157,204308,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,19,gen,,False,JODEY ARRINGTON,REPUBLICAN,False,TOTAL,176314,203475,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,20,gen,,False,JOAQUIN CASTRO,DEMOCRAT,False,TOTAL,149640,187669,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,21,gen,,False,LAMAR SMITH,REPUBLICAN,False,TOTAL,202967,356031,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,22,gen,,False,PETE OLSON,REPUBLICAN,False,TOTAL,181864,305543,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,23,gen,,False,WILL HURD,REPUBLICAN,False,TOTAL,110577,228965,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,24,gen,,False,KENNY MARCHANT,REPUBLICAN,False,TOTAL,154845,275635,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,25,gen,,False,ROGER WILLIAMS,REPUBLICAN,False,TOTAL,180988,310196,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,26,gen,,False,MICHAEL C. BURGESS,REPUBLICAN,False,TOTAL,211730,319080,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,27,gen,,False,BLAKE FARENTHOLD,REPUBLICAN,False,TOTAL,142251,230580,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,28,gen,,False,HENRY CUELLAR,DEMOCRAT,False,TOTAL,122086,184442,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,29,gen,,False,GENE GREEN,DEMOCRAT,False,TOTAL,95649,131982,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,30,gen,,False,EDDIE BERNICE JOHNSON,DEMOCRAT,False,TOTAL,170502,218826,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,31,gen,,False,JOHN R. CARTER,REPUBLICAN,False,TOTAL,166060,284588,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,32,gen,,False,PETE SESSIONS,REPUBLICAN,False,TOTAL,162868,229171,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,33,gen,,False,MARC A. VEASEY,DEMOCRAT,False,TOTAL,93147,126369,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,34,gen,,False,FILEMON VELA,DEMOCRAT,False,TOTAL,104638,166961,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,35,gen,,False,LLOYD DOGGETT,DEMOCRAT,False,TOTAL,124612,197576,False,20201202,False
False,2016,TEXAS,TX,48,74,49,US HOUSE,36,gen,,False,BRIAN BABIN,REPUBLICAN,False,TOTAL,193675,218565,False,20201202,False
False,2016,UTAH,UT,49,87,67,US HOUSE,1,gen,,False,ROB BISHOP,REPUBLICAN,False,TOTAL,182925,277451,False,20201202,False
False,2016,UTAH,UT,49,87,67,US HOUSE,2,gen,,False,CHRIS STEWART,REPUBLICAN,False,TOTAL,170524,276819,False,20201202,False
False,2016,UTAH,UT,49,87,67,US HOUSE,3,gen,,False,JASON CHAFFETZ,REPUBLICAN,False,TOTAL,209589,285305,False,20201202,False
False,2016,UTAH,UT,49,87,67,US HOUSE,4,gen,,False,MIA B. LOVE,REPUBLICAN,False,TOTAL,147597,274569,False,20201202,False
False,2016,VERMONT,VT,50,13,6,US HOUSE,0,gen,,False,PETER WELCH,DEMOCRAT,False,TOTAL,264414,320467,False,20201202,False
False,2016,VIRGINIA,VA,51,54,40,US HOUSE,1,gen,,False,ROBERT J. WITTMAN,REPUBLICAN,False,TOTAL,230213,384601,False,20201202,False
